PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9
-0.9020070396033047,9.748088147234805,-3.3271667899471185,2.166822752423624,0.05573554807919462,-1.6798142038137822,-1.4704255458163207,-2.7451729590913323,-1.9761963758836565
0.025849336685997683,8.837493232959595,-0.5011020757859806,2.8485412912846138,-0.9329609035278107,-4.484545379651048,1.7578633014392826,-1.5123013468398332,-1.5138656457164346
0.013753493714360724,4.029751066335357,0.7918373729267145,3.4610173219153557,1.815117603542294,-5.801887736499744,1.9095035790542154,-2.664832632450567,-1.4092667038913436
0.9783361519551236,3.8702993133883044,-0.34576361258402494,1.0074336919705804,2.6862200936082545,-4.98314542091653,-0.08126226213546082,-1.5511695648484856,0.4778585119323435
3.0848442659949185,8.153075708536733,-1.2301810038486853,2.098664448840639,-0.015451777776642153,-3.071123001445759,-1.5715928024002188,-0.4810290566859998,-0.34751262133052896
5.820627751058411,8.390754229838382,-0.5229365776579,5.680513520225472,-0.6045974953011923,-1.4451805590764093,-0.7224803549323418,2.4338394994711297,-1.3885138462565139
6.176360012645009,6.451124045064559,2.225456563565732,5.485137907496436,-1.1461412362921828,-1.1012863201965786,-1.9806754399510977,-1.1193000084462754,0.5033730239707257
4.796571589844041,6.957100083994967,3.430416857641892,3.2329163096234996,-0.956105030566148,-0.6324879292144354,-2.53112228802884,-1.618717687726762,0.8922518376108777
6.539705735497109,6.1868731610365035,3.717663223720875,3.3393417131121526,-0.867144815992497,-2.0114124826231325,-0.1899084047323242,0.07181583671710887,-0.40061499668082395
7.107102440642917,6.573018305188423,0.33875747193929623,2.1356659961853515,-0.6805908267808366,-1.613354891484806,-3.092516414236425,-1.9359441240130324,0.9678365507738104
7.372391612138465,7.4386757976392355,1.4240671184271547,3.0649546443431293,-0.5285581822171054,-1.8743525502781329,-2.643178105495449,-2.6268645146825524,-0.16596276029272833
7.083042027556825,6.204419352901128,1.2612254774853457,2.825736306326527,-1.3849794590399949,-2.047602831933682,0.1307747148295732,1.6449323409718526,-1.3157668790017392
7.38246187972731,4.112196328400625,-0.4989572243841787,3.0482343964508827,-0.014090573618947609,-2.5962238896658896,-1.0326314134530152,0.05112644660224016,-0.9240679184765729
4.6816520773434585,3.405558811992845,-2.4857495719000573,2.610891163605399,2.4784335192277465,-2.6558667007526733,-3.1144981538137384,-1.3247102973286418,-0.14261516530472254
0.8570160951658796,5.694268282625719,-1.5789890227938934,1.2119945355000712,0.8749777230178355,-2.9379592671599526,-0.46063389766211643,-0.721010931250102,-4.409468481259521
4.522682221856278,7.906018668415559,-1.0447760619348685,2.89592181378649,-0.8397917904631919,-2.143162633013794,-0.20108197066287167,-3.6998960108710133,-0.9053784032844909
7.27822726623325,5.450610154393015,-0.7017217193659695,3.5951243956323244,-0.880862438224938,-2.897535828733788,-1.8910207776224413,-2.439449119015454,-0.3396648523879825
6.78424893865437,4.085681747829422,-0.7314045363223852,3.8005021412156634,-0.34814173428550826,-2.5341597764467356,-2.5994454980706005,-1.6088959873317628,2.809972096328466
4.940676058099027,1.3439297455544876,1.2242800662443951,0.6475954974290178,0.266327929192429,-4.56590503896607,-2.2561699305178866,-2.4886087619066624,0.9710956378323432
5.212222088703872,2.1605234938909734,-1.8937505491021716,1.0551303118445814,-0.38567994765651026,-1.3481417872239516,-4.548219095923238,-1.0721452167861096,1.8877967325358271
5.497780435271854,4.592941032463853,-5.479352299210095,3.3091187823411863,-0.45298045235865947,2.05015420348759,-4.809925493885649,1.1508327656671618,0.15658478456553585
6.517581012131446,6.009205294801661,-4.054778915061481,4.848560601043377,-0.744535630882409,1.0542945257214733,-4.956229092468728,0.08868229928758165,1.9520851956075853
